age,mx,qx,lx,dx,ex,sex,period,Country
52,0.003291,0.003286,95489.4,313.7,30.87,Female,2019-2021,Scotland
53,0.003689,0.003683,95175.7,350.5,29.97,Female,2019-2021,Scotland
54,0.003903,0.003896,94825.2,369.4,29.08,Female,2019-2021,Scotland
55,0.004484,0.004474,94455.8,422.6,28.19,Female,2019-2021,Scotland
56,0.004439,0.004429,94033.2,416.5,27.31,Female,2019-2021,Scotland
57,0.005096,0.005083,93616.7,475.9,26.43,Female,2019-2021,Scotland
58,0.005385,0.005371,93140.8,500.3,25.56,Female,2019-2021,Scotland
59,0.006110,0.006091,92640.6,564.3,24.70,Female,2019-2021,Scotland
60,0.006642,0.006620,92076.3,609.5,23.85,Female,2019-2021,Scotland
61,0.007195,0.007169,91466.8,655.7,23.00,Female,2019-2021,Scotland
62,0.008273,0.008239,90811.0,748.2,22.17,Female,2019-2021,Scotland
63,0.008597,0.008561,90062.8,771.0,21.35,Female,2019-2021,Scotland
64,0.009091,0.009050,89291.8,808.1,20.53,Female,2019-2021,Scotland
65,0.010304,0.010251,88483.8,907.1,19.71,Female,2019-2021,Scotland
66,0.011163,0.011101,87576.7,972.2,18.91,Female,2019-2021,Scotland
67,0.012489,0.012412,86604.5,1074.9,18.11,Female,2019-2021,Scotland
68,0.013468,0.013378,85529.6,1144.2,17.34,Female,2019-2021,Scotland
69,0.014975,0.014864,84385.4,1254.3,16.56,Female,2019-2021,Scotland
70,0.016443,0.016309,83131.1,1355.8,15.81,Female,2019-2021,Scotland
71,0.017298,0.017150,81775.3,1402.5,15.06,Female,2019-2021,Scotland
72,0.019392,0.019206,80372.8,1543.7,14.31,Female,2019-2021,Scotland
73,0.021557,0.021327,78829.1,1681.2,13.58,Female,2019-2021,Scotland
74,0.024185,0.023896,77147.9,1843.5,12.87,Female,2019-2021,Scotland
75,0.028828,0.028418,75304.4,2140.0,12.17,Female,2019-2021,Scotland
76,0.030048,0.029604,73164.4,2165.9,11.51,Female,2019-2021,Scotland
77,0.033947,0.033380,70998.5,2369.9,10.85,Female,2019-2021,Scotland
78,0.039956,0.039173,68628.5,2688.4,10.21,Female,2019-2021,Scotland
79,0.042462,0.041580,65940.1,2741.8,9.60,Female,2019-2021,Scotland
80,0.049025,0.047852,63198.3,3024.2,9.00,Female,2019-2021,Scotland
81,0.056608,0.055050,60174.2,3312.6,8.42,Female,2019-2021,Scotland
82,0.063029,0.061103,56861.6,3474.4,7.89,Female,2019-2021,Scotland
83,0.068909,0.066614,53387.1,3556.3,7.37,Female,2019-2021,Scotland
84,0.077422,0.074537,49830.8,3714.2,6.86,Female,2019-2021,Scotland
85,0.084754,0.081309,46116.6,3749.7,6.37,Female,2019-2021,Scotland
86,0.102373,0.097388,42366.9,4126.0,5.89,Female,2019-2021,Scotland
87,0.113804,0.107677,38240.9,4117.7,5.47,Female,2019-2021,Scotland
88,0.127565,0.119916,34123.2,4091.9,5.07,Female,2019-2021,Scotland
89,0.139978,0.130822,30031.3,3928.8,4.69,Female,2019-2021,Scotland
90,0.161181,0.149160,26102.5,3893.5,4.32,Female,2019-2021,Scotland
91,0.179722,0.164904,22209.1,3662.4,3.99,Female,2019-2021,Scotland
92,0.203446,0.184661,18546.7,3424.9,3.68,Female,2019-2021,Scotland
93,0.227985,0.204656,15121.9,3094.8,3.41,Female,2019-2021,Scotland
94,0.251441,0.223360,12027.1,2686.4,3.15,Female,2019-2021,Scotland
95,0.278174,0.244208,9340.7,2281.1,2.92,Female,2019-2021,Scotland
96,0.303312,0.263370,7059.6,1859.3,2.70,Female,2019-2021,Scotland
97,0.348803,0.297005,5200.3,1544.5,2.48,Female,2019-2021,Scotland
98,0.371616,0.313386,3655.8,1145.7,2.32,Female,2019-2021,Scotland
99,0.405755,0.337320,2510.1,846.7,2.15,Female,2019-2021,Scotland
100,0.468278,0.379437,1663.4,631.2,1.99,Female,2019-2021,Scotland
0,0.003460,0.003454,100000.0,345.4,76.79,Male,2018-2020,Scotland
1,0.000234,0.000234,99654.6,23.3,76.06,Male,2018-2020,Scotland
2,0.000131,0.000131,99631.3,13.0,75.07,Male,2018-2020,Scotland
3,0.000104,0.000104,99618.3,10.3,74.08,Male,2018-2020,Scotland
4,0.000057,0.000057,99608.0,5.6,73.09,Male,2018-2020,Scotland
5,0.000056,0.000056,99602.3,5.6,72.10,Male,2018-2020,Scotland
6,0.000066,0.000066,99596.7,6.6,71.10,Male,2018-2020,Scotland
7,0.000054,0.000054,99590.2,5.3,70.10,Male,2018-2020,Scotland
8,0.000086,0.000086,99584.8,8.5,69.11,Male,2018-2020,Scotland
9,0.000032,0.000032,99576.3,3.2,68.11,Male,2018-2020,Scotland
10,0.000108,0.000108,99573.1,10.8,67.12,Male,2018-2020,Scotland
11,0.000087,0.000087,99562.3,8.7,66.12,Male,2018-2020,Scotland
12,0.000100,0.000100,99553.6,10.0,65.13,Male,2018-2020,Scotland
13,0.000102,0.000102,99543.7,10.1,64.14,Male,2018-2020,Scotland
14,0.000195,0.000195,99533.5,19.4,63.14,Male,2018-2020,Scotland
15,0.000222,0.000222,99514.1,22.1,62.15,Male,2018-2020,Scotland
16,0.000406,0.000406,99492.0,40.4,61.17,Male,2018-2020,Scotland
17,0.000562,0.000562,99451.6,55.9,60.19,Male,2018-2020,Scotland
18,0.000738,0.000738,99395.7,73.4,59.23,Male,2018-2020,Scotland
19,0.000615,0.000615,99322.4,61.1,58.27,Male,2018-2020,Scotland
20,0.000593,0.000593,99261.3,58.8,57.31,Male,2018-2020,Scotland
21,0.000755,0.000755,99202.4,74.9,56.34,Male,2018-2020,Scotland
22,0.000706,0.000706,99127.5,70.0,55.38,Male,2018-2020,Scotland
23,0.000894,0.000894,99057.5,88.5,54.42,Male,2018-2020,Scotland
24,0.000879,0.000878,98969.0,86.9,53.47,Male,2018-2020,Scotland
25,0.001037,0.001037,98882.1,102.5,52.51,Male,2018-2020,Scotland
26,0.000928,0.000928,98779.6,91.6,51.57,Male,2018-2020,Scotland
27,0.000880,0.000880,98687.9,86.8,50.62,Male,2018-2020,Scotland
28,0.001070,0.001069,98601.1,105.4,49.66,Male,2018-2020,Scotland
29,0.001278,0.001278,98495.7,125.8,48.71,Male,2018-2020,Scotland
30,0.001159,0.001158,98369.9,113.9,47.77,Male,2018-2020,Scotland
31,0.001206,0.001206,98256.0,118.5,46.83,Male,2018-2020,Scotland
32,0.001462,0.001461,98137.5,143.4,45.89,Male,2018-2020,Scotland
33,0.001567,0.001565,97994.1,153.4,44.95,Male,2018-2020,Scotland
34,0.001707,0.001706,97840.7,166.9,44.02,Male,2018-2020,Scotland
35,0.001809,0.001808,97673.8,176.6,43.10,Male,2018-2020,Scotland
36,0.002117,0.002115,97497.2,206.2,42.17,Male,2018-2020,Scotland
37,0.002254,0.002251,97291.0,219.0,41.26,Male,2018-2020,Scotland
38,0.002140,0.002138,97072.0,207.5,40.35,Male,2018-2020,Scotland
39,0.002262,0.002260,96864.5,218.9,39.44,Male,2018-2020,Scotland
40,0.002766,0.002763,96645.6,267.0,38.53,Male,2018-2020,Scotland
41,0.003027,0.003022,96378.6,291.3,37.63,Male,2018-2020,Scotland
42,0.003053,0.003048,96087.3,292.9,36.74,Male,2018-2020,Scotland
43,0.003383,0.003377,95794.4,323.5,35.86,Male,2018-2020,Scotland
44,0.003621,0.003614,95470.9,345.0,34.98,Male,2018-2020,Scotland
45,0.003836,0.003829,95125.8,364.2,34.10,Male,2018-2020,Scotland
46,0.004441,0.004431,94761.6,419.9,33.23,Male,2018-2020,Scotland
47,0.003810,0.003803,94341.7,358.8,32.38,Male,2018-2020,Scotland
48,0.004257,0.004248,93983.0,399.2,31.50,Male,2018-2020,Scotland
49,0.004745,0.004734,93583.8,443.0,30.63,Male,2018-2020,Scotland
50,0.004805,0.004793,93140.8,446.5,29.77,Male,2018-2020,Scotland
51,0.004933,0.004921,92694.3,456.1,28.91,Male,2018-2020,Scotland
52,0.005480,0.005465,92238.2,504.1,28.05,Male,2018-2020,Scotland
53,0.005702,0.005686,91734.1,521.6,27.21,Male,2018-2020,Scotland
54,0.005930,0.005913,91212.5,539.3,26.36,Male,2018-2020,Scotland
55,0.005874,0.005857,90673.2,531.1,25.51,Male,2018-2020,Scotland
56,0.006835,0.006811,90142.1,614.0,24.66,Male,2018-2020,Scotland
57,0.007250,0.007224,89528.1,646.8,23.82,Male,2018-2020,Scotland
58,0.008200,0.008167,88881.3,725.9,22.99,Male,2018-2020,Scotland
59,0.009039,0.008998,88155.4,793.2,22.18,Male,2018-2020,Scotland
60,0.009388,0.009345,87362.2,816.4,21.38,Male,2018-2020,Scotland
61,0.010804,0.010746,86545.8,930.1,20.57,Male,2018-2020,Scotland
62,0.011875,0.011805,85615.8,1010.7,19.79,Male,2018-2020,Scotland
63,0.013031,0.012947,84605.1,1095.4,19.02,Male,2018-2020,Scotland
64,0.012714,0.012633,83509.7,1055.0,18.26,Male,2018-2020,Scotland
65,0.015430,0.015312,82454.7,1262.5,17.49,Male,2018-2020,Scotland
66,0.016484,0.016349,81192.2,1327.4,16.76,Male,2018-2020,Scotland
67,0.017572,0.017419,79864.8,1391.2,16.03,Male,2018-2020,Scotland
68,0.019336,0.019151,78473.6,1502.9,15.30,Male,2018-2020,Scotland
69,0.021224,0.021001,76970.7,1616.5,14.59,Male,2018-2020,Scotland
70,0.022854,0.022595,75354.3,1702.7,13.89,Male,2018-2020,Scotland
71,0.024866,0.024561,73651.6,1808.9,13.20,Male,2018-2020,Scotland
72,0.027414,0.027043,71842.7,1942.9,12.52,Male,2018-2020,Scotland
73,0.030062,0.029617,69899.8,2070.2,11.86,Male,2018-2020,Scotland
74,0.035346,0.034733,67829.6,2355.9,11.20,Male,2018-2020,Scotland
75,0.040283,0.039488,65473.7,2585.4,10.59,Male,2018-2020,Scotland
76,0.044271,0.043312,62888.3,2723.8,10.00,Male,2018-2020,Scotland
77,0.048893,0.047727,60164.5,2871.4,9.43,Male,2018-2020,Scotland
78,0.054758,0.053299,57293.0,3053.6,8.88,Male,2018-2020,Scotland
79,0.061008,0.059202,54239.4,3211.1,8.35,Male,2018-2020,Scotland
80,0.067909,0.065679,51028.3,3351.5,7.85,Male,2018-2020,Scotland
81,0.073518,0.070912,47676.8,3380.8,7.36,Male,2018-2020,Scotland
82,0.081563,0.078367,44296.0,3471.4,6.89,Male,2018-2020,Scotland
83,0.093332,0.089171,40824.7,3640.4,6.43,Male,2018-2020,Scotland
84,0.101828,0.096895,37184.3,3603.0,6.01,Male,2018-2020,Scotland
85,0.113641,0.107531,33581.3,3611.0,5.60,Male,2018-2020,Scotland
86,0.125843,0.118393,29970.3,3548.3,5.22,Male,2018-2020,Scotland
87,0.139158,0.130105,26422.0,3437.6,4.85,Male,2018-2020,Scotland
88,0.158079,0.146500,22984.4,3367.2,4.50,Male,2018-2020,Scotland
89,0.180518,0.165573,19617.2,3248.1,4.19,Male,2018-2020,Scotland
90,0.186688,0.170750,16369.1,2795.0,3.92,Male,2018-2020,Scotland
91,0.211697,0.191434,13574.1,2598.5,3.63,Male,2018-2020,Scotland
92,0.244012,0.217479,10975.5,2386.9,3.37,Male,2018-2020,Scotland
93,0.249786,0.222053,8588.6,1907.1,3.16,Male,2018-2020,Scotland
94,0.282287,0.247372,6681.5,1652.8,2.92,Male,2018-2020,Scotland
95,0.322623,0.277809,5028.7,1397.0,2.72,Male,2018-2020,Scotland
96,0.338941,0.289824,3631.7,1052.5,2.57,Male,2018-2020,Scotland
97,0.370197,0.312376,2579.1,805.7,2.41,Male,2018-2020,Scotland
98,0.420979,0.347776,1773.5,616.8,2.28,Male,2018-2020,Scotland
99,0.412776,0.342159,1156.7,395.8,2.24,Male,2018-2020,Scotland
100,0.444954,0.363977,760.9,277,2.14,Male,2018-2020,Scotland
0,0.002881,0.002877,100000.0,287.7,80.99,Female,2018-2020,Scotland
1,0.000275,0.000275,99712.3,27.4,80.22,Female,2018-2020,Scotland
2,0.000127,0.000127,99684.9,12.6,79.24,Female,2018-2020,Scotland
3,0.000135,0.000135,99672.3,13.5,78.25,Female,2018-2020,Scotland
4,0.000036,0.000036,99658.8,3.6,77.26,Female,2018-2020,Scotland
5,0.000035,0.000035,99655.2,3.5,76.27,Female,2018-2020,Scotland
6,0.000116,0.000116,99651.7,11.6,75.27,Female,2018-2020,Scotland
7,0.000079,0.000079,99640.1,7.9,74.28,Female,2018-2020,Scotland
8,0.000101,0.000101,99632.3,10.1,73.28,Female,2018-2020,Scotland
9,0.000033,0.000033,99622.2,3.3,72.29,Female,2018-2020,Scotland
10,0.000067,0.000067,99618.9,6.7,71.29,Female,2018-2020,Scotland
11,0.000057,0.000057,99612.1,5.6,70.30,Female,2018-2020,Scotland
12,0.000092,0.000092,99606.5,9.2,69.30,Female,2018-2020,Scotland
13,0.000095,0.000095,99597.3,9.5,68.31,Female,2018-2020,Scotland
14,0.000133,0.000133,99587.8,13.3,67.31,Female,2018-2020,Scotland
15,0.000160,0.000160,99574.6,16.0,66.32,Female,2018-2020,Scotland
16,0.000176,0.000176,99558.6,17.5,65.33,Female,2018-2020,Scotland
17,0.000250,0.000250,99541.1,24.8,64.34,Female,2018-2020,Scotland
18,0.000303,0.000303,99516.3,30.1,63.36,Female,2018-2020,Scotland
19,0.000186,0.000186,99486.2,18.5,62.38,Female,2018-2020,Scotland
20,0.000249,0.000249,99467.7,24.7,61.39,Female,2018-2020,Scotland
21,0.000328,0.000328,99443.0,32.6,60.41,Female,2018-2020,Scotland
22,0.000348,0.000348,99410.3,34.5,59.43,Female,2018-2020,Scotland
23,0.000369,0.000369,99375.8,36.6,58.45,Female,2018-2020,Scotland
24,0.000337,0.000337,99339.1,33.5,57.47,Female,2018-2020,Scotland
25,0.000285,0.000285,99305.6,28.3,56.49,Female,2018-2020,Scotland
26,0.000282,0.000282,99277.4,28.0,55.50,Female,2018-2020,Scotland
27,0.000403,0.000403,99249.3,40.0,54.52,Female,2018-2020,Scotland
28,0.000453,0.000453,99209.4,45.0,53.54,Female,2018-2020,Scotland
29,0.000564,0.000564,99164.4,56.0,52.56,Female,2018-2020,Scotland
30,0.000473,0.000473,99108.5,46.9,51.59,Female,2018-2020,Scotland
31,0.000547,0.000547,99061.5,54.2,50.62,Female,2018-2020,Scotland
32,0.000706,0.000706,99007.3,69.9,49.65,Female,2018-2020,Scotland
33,0.000724,0.000724,98937.4,71.6,48.68,Female,2018-2020,Scotland
34,0.000835,0.000835,98865.8,82.6,47.71,Female,2018-2020,Scotland
35,0.000803,0.000802,98783.2,79.2,46.75,Female,2018-2020,Scotland
36,0.001127,0.001126,98704.0,111.1,45.79,Female,2018-2020,Scotland
37,0.001103,0.001103,98592.9,108.7,44.84,Female,2018-2020,Scotland
38,0.001083,0.001082,98484.1,106.6,43.89,Female,2018-2020,Scotland
39,0.001682,0.001681,98377.6,165.3,42.94,Female,2018-2020,Scotland
40,0.001545,0.001544,98212.2,151.6,42.01,Female,2018-2020,Scotland
41,0.001659,0.001658,98060.6,162.6,41.07,Female,2018-2020,Scotland
42,0.001622,0.001621,97898.0,158.7,40.14,Female,2018-2020,Scotland
43,0.001992,0.001990,97739.4,194.5,39.21,Female,2018-2020,Scotland
44,0.001799,0.001797,97544.9,175.3,38.28,Female,2018-2020,Scotland
45,0.002080,0.002078,97369.6,202.3,37.35,Female,2018-2020,Scotland
46,0.002301,0.002298,97167.3,223.3,36.43,Female,2018-2020,Scotland
47,0.002495,0.002492,96944.0,241.6,35.51,Female,2018-2020,Scotland
48,0.002360,0.002357,96702.4,228.0,34.60,Female,2018-2020,Scotland
49,0.002584,0.002581,96474.4,249.0,33.68,Female,2018-2020,Scotland
50,0.002987,0.002983,96225.4,287.0,32.76,Female,2018-2020,Scotland
51,0.003183,0.003178,95938.4,304.8,31.86,Female,2018-2020,Scotland
52,0.003148,0.003143,95633.6,300.6,30.96,Female,2018-2020,Scotland
53,0.003458,0.003452,95333.0,329.1,30.06,Female,2018-2020,Scotland
54,0.003876,0.003868,95003.9,367.5,29.16,Female,2018-2020,Scotland
55,0.004093,0.004085,94636.4,386.6,28.27,Female,2018-2020,Scotland
56,0.004356,0.004346,94249.8,409.7,27.38,Female,2018-2020,Scotland
57,0.004846,0.004834,93840.1,453.7,26.50,Female,2018-2020,Scotland
58,0.005111,0.005098,93386.5,476.1,25.63,Female,2018-2020,Scotland
59,0.006080,0.006062,92910.4,563.2,24.76,Female,2018-2020,Scotland
60,0.006564,0.006542,92347.2,604.1,23.90,Female,2018-2020,Scotland
61,0.007055,0.007030,91743.1,644.9,23.06,Female,2018-2020,Scotland
62,0.007983,0.007951,91098.1,724.4,22.22,Female,2018-2020,Scotland
63,0.008179,0.008145,90373.7,736.1,21.39,Female,2018-2020,Scotland
64,0.009152,0.009110,89637.6,816.6,20.56,Female,2018-2020,Scotland
65,0.010581,0.010526,88821.0,934.9,19.75,Female,2018-2020,Scotland
66,0.010867,0.010808,87886.1,949.9,18.95,Female,2018-2020,Scotland
67,0.012242,0.012168,86936.2,1057.8,18.16,Female,2018-2020,Scotland
68,0.013105,0.013019,85878.4,1118.1,17.37,Female,2018-2020,Scotland
69,0.014564,0.014459,84760.3,1225.6,16.60,Female,2018-2020,Scotland
70,0.016212,0.016082,83534.8,1343.4,15.83,Female,2018-2020,Scotland
71,0.016911,0.016769,82191.4,1378.3,15.08,Female,2018-2020,Scotland
72,0.019539,0.019349,80813.1,1563.7,14.33,Female,2018-2020,Scotland
73,0.021684,0.021451,79249.4,1700.0,13.60,Female,2018-2020,Scotland
74,0.024554,0.024257,77549.4,1881.1,12.89,Female,2018-2020,Scotland
75,0.028002,0.027615,75668.4,2089.6,12.20,Female,2018-2020,Scotland
76,0.029721,0.029286,73578.7,2154.8,11.53,Female,2018-2020,Scotland
77,0.034963,0.034362,71423.9,2454.3,10.86,Female,2018-2020,Scotland
78,0.039240,0.038485,68969.6,2654.3,10.23,Female,2018-2020,Scotland
79,0.042543,0.041657,66315.4,2762.5,9.62,Female,2018-2020,Scotland
80,0.047664,0.046555,63552.9,2958.7,9.02,Female,2018-2020,Scotland
81,0.057179,0.055590,60594.2,3368.4,8.43,Female,2018-2020,Scotland
82,0.061546,0.059708,57225.8,3416.8,7.90,Female,2018-2020,Scotland
83,0.067080,0.064903,53808.9,3492.4,7.37,Female,2018-2020,Scotland
84,0.077422,0.074537,50316.6,3750.4,6.85,Female,2018-2020,Scotland
85,0.085328,0.081837,46566.1,3810.8,6.36,Female,2018-2020,Scotland
86,0.101564,0.096655,42755.3,4132.5,5.88,Female,2018-2020,Scotland
87,0.112502,0.106511,38622.8,4113.8,5.46,Female,2018-2020,Scotland
88,0.127366,0.119741,34509.0,4132.1,5.05,Female,2018-2020,Scotland
89,0.141816,0.132426,30376.9,4022.7,4.67,Female,2018-2020,Scotland
90,0.163268,0.150946,26354.2,3978.1,4.30,Female,2018-2020,Scotland
91,0.181642,0.166519,22376.2,3726.1,3.98,Female,2018-2020,Scotland
92,0.203768,0.184927,18650.1,3448.9,3.68,Female,2018-2020,Scotland
93,0.223722,0.201214,15201.2,3058.7,3.40,Female,2018-2020,Scotland
94,0.252036,0.223830,12142.5,2717.9,3.13,Female,2018-2020,Scotland
95,0.279873,0.245516,9424.6,2313.9,2.88,Female,2018-2020,Scotland
96,0.303784,0.263726,7110.7,1875.3,2.66,Female,2018-2020,Scotland
97,0.353399,0.300330,5235.5,1572.4,2.43,Female,2018-2020,Scotland
98,0.375250,0.315966,3663.1,1157.4,2.26,Female,2018-2020,Scotland
99,0.403361,0.335664,2505.7,841.1,2.08,Female,2018-2020,Scotland
100,0.494266,0.396322,1664.6,659.7,1.88,Female,2018-2020,Scotland
0,0.003629,0.003622,100000.0,362.2,77.13,Male,2017-2019,Scotland
1,0.000263,0.000263,99637.8,26.2,76.41,Male,2017-2019,Scotland
2,0.000139,0.000139,99611.6,13.9,75.43,Male,2017-2019,Scotland
3,0.000068,0.000068,99597.8,6.8,74.44,Male,2017-2019,Scotland
4,0.000090,0.000090,99591.0,9.0,73.45,Male,2017-2019,Scotland
5,0.000044,0.000044,99582.0,4.4,72.46,Male,2017-2019,Scotland
6,0.000086,0.000086,99577.6,8.6,71.46,Male,2017-2019,Scotland
7,0.000054,0.000054,99569.1,5.4,70.47,Male,2017-2019,Scotland
8,0.000075,0.000075,99563.7,7.5,69.47,Male,2017-2019,Scotland
9,0.000022,0.000022,99556.2,2.2,68.47,Male,2017-2019,Scotland
10,0.000065,0.000065,99554.0,6.5,67.48,Male,2017-2019,Scotland
11,0.000078,0.000078,99547.5,7.8,66.48,Male,2017-2019,Scotland
12,0.000080,0.000080,99539.8,7.9,65.49,Male,2017-2019,Scotland
13,0.000138,0.000138,99531.8,13.8,64.49,Male,2017-2019,Scotland
14,0.000188,0.000188,99518.1,18.7,63.50,Male,2017-2019,Scotland
15,0.000204,0.000204,99499.4,20.3,62.51,Male,2017-2019,Scotland
16,0.000373,0.000372,99479.1,37.1,61.52,Male,2017-2019,Scotland
17,0.000481,0.000481,99442.0,47.8,60.55,Male,2017-2019,Scotland
18,0.000581,0.000581,99394.2,57.7,59.58,Male,2017-2019,Scotland
19,0.000559,0.000559,99336.5,55.6,58.61,Male,2017-2019,Scotland
20,0.000530,0.000530,99280.9,52.6,57.64,Male,2017-2019,Scotland
21,0.000668,0.000668,99228.4,66.3,56.67,Male,2017-2019,Scotland
22,0.000663,0.000663,99162.1,65.7,55.71,Male,2017-2019,Scotland
23,0.000754,0.000753,99096.4,74.7,54.75,Male,2017-2019,Scotland
24,0.000819,0.000818,99021.7,81.0,53.79,Male,2017-2019,Scotland
25,0.000975,0.000974,98940.7,96.4,52.83,Male,2017-2019,Scotland
26,0.000839,0.000839,98844.3,82.9,51.88,Male,2017-2019,Scotland
27,0.000859,0.000859,98761.4,84.8,50.93,Male,2017-2019,Scotland
28,0.001010,0.001010,98676.6,99.6,49.97,Male,2017-2019,Scotland
29,0.001113,0.001112,98576.9,109.6,49.02,Male,2017-2019,Scotland
30,0.001193,0.001192,98467.3,117.4,48.07,Male,2017-2019,Scotland
31,0.001302,0.001301,98349.9,127.9,47.13,Male,2017-2019,Scotland
32,0.001470,0.001469,98222.0,144.3,46.19,Male,2017-2019,Scotland
33,0.001438,0.001437,98077.7,140.9,45.26,Male,2017-2019,Scotland
34,0.001662,0.001660,97936.8,162.6,44.32,Male,2017-2019,Scotland
35,0.001749,0.001747,97774.2,170.8,43.39,Male,2017-2019,Scotland
36,0.001834,0.001832,97603.3,178.8,42.47,Male,2017-2019,Scotland
37,0.002210,0.002207,97424.5,215.0,41.55,Male,2017-2019,Scotland
38,0.002176,0.002174,97209.4,211.3,40.64,Male,2017-2019,Scotland
39,0.002390,0.002388,96998.1,231.6,39.73,Male,2017-2019,Scotland
40,0.002460,0.002457,96766.5,237.8,38.82,Male,2017-2019,Scotland
41,0.002956,0.002952,96528.8,284.9,37.91,Male,2017-2019,Scotland
42,0.003221,0.003216,96243.8,309.5,37.02,Male,2017-2019,Scotland
43,0.003395,0.003389,95934.4,325.1,36.14,Male,2017-2019,Scotland
44,0.003309,0.003303,95609.2,315.8,35.26,Male,2017-2019,Scotland
45,0.003490,0.003484,95293.4,332.0,34.38,Male,2017-2019,Scotland
46,0.004115,0.004107,94961.5,390.0,33.50,Male,2017-2019,Scotland
47,0.003833,0.003826,94571.5,361.8,32.63,Male,2017-2019,Scotland
48,0.004282,0.004272,94209.7,402.5,31.76,Male,2017-2019,Scotland
49,0.004429,0.004419,93807.2,414.6,30.89,Male,2017-2019,Scotland
50,0.004436,0.004426,93392.6,413.4,30.03,Male,2017-2019,Scotland
51,0.004508,0.004498,92979.2,418.2,29.16,Male,2017-2019,Scotland
52,0.005183,0.005169,92561.0,478.5,28.29,Male,2017-2019,Scotland
53,0.005272,0.005258,92082.5,484.2,27.43,Male,2017-2019,Scotland
54,0.005714,0.005698,91598.3,521.9,26.57,Male,2017-2019,Scotland
55,0.005347,0.005333,91076.4,485.7,25.72,Male,2017-2019,Scotland
56,0.006710,0.006687,90590.7,605.8,24.86,Male,2017-2019,Scotland
57,0.006993,0.006969,89984.9,627.1,24.02,Male,2017-2019,Scotland
58,0.007900,0.007869,89357.8,703.1,23.19,Male,2017-2019,Scotland
59,0.008611,0.008574,88654.7,760.1,22.37,Male,2017-2019,Scotland
60,0.009145,0.009103,87894.5,800.1,21.56,Male,2017-2019,Scotland
61,0.010425,0.010371,87094.4,903.3,20.75,Male,2017-2019,Scotland
62,0.011523,0.011457,86191.1,987.5,19.96,Male,2017-2019,Scotland
63,0.012199,0.012125,85203.6,1033.1,19.19,Male,2017-2019,Scotland
64,0.012968,0.012884,84170.5,1084.5,18.42,Male,2017-2019,Scotland
65,0.014578,0.014473,83086.1,1202.5,17.65,Male,2017-2019,Scotland
66,0.016292,0.016160,81883.6,1323.2,16.90,Male,2017-2019,Scotland
67,0.017268,0.017120,80560.4,1379.2,16.17,Male,2017-2019,Scotland
68,0.018923,0.018746,79181.1,1484.3,15.44,Male,2017-2019,Scotland
69,0.020814,0.020599,77696.8,1600.5,14.73,Male,2017-2019,Scotland
70,0.022049,0.021809,76096.3,1659.6,14.03,Male,2017-2019,Scotland
71,0.024137,0.023849,74436.7,1775.2,13.33,Male,2017-2019,Scotland
72,0.027370,0.027001,72661.5,1961.9,12.64,Male,2017-2019,Scotland
73,0.030427,0.029971,70699.6,2119.0,11.98,Male,2017-2019,Scotland
74,0.034530,0.033944,68580.6,2327.9,11.34,Male,2017-2019,Scotland
75,0.039312,0.038554,66252.7,2554.3,10.72,Male,2017-2019,Scotland
76,0.043229,0.042314,63698.4,2695.3,10.13,Male,2017-2019,Scotland
77,0.047975,0.046851,61003.0,2858.1,9.55,Male,2017-2019,Scotland
78,0.052545,0.051200,58145.0,2977.0,9.00,Male,2017-2019,Scotland
79,0.059289,0.057582,55168.0,3176.7,8.46,Male,2017-2019,Scotland
80,0.064879,0.062841,51991.3,3267.2,7.94,Male,2017-2019,Scotland
81,0.071708,0.069226,48724.1,3373.0,7.44,Male,2017-2019,Scotland
82,0.080192,0.077101,45351.2,3496.6,6.96,Male,2017-2019,Scotland
83,0.094851,0.090556,41854.6,3790.2,6.50,Male,2017-2019,Scotland
84,0.099083,0.094406,38064.4,3593.5,6.09,Male,2017-2019,Scotland
85,0.111043,0.105202,34470.9,3626.4,5.68,Male,2017-2019,Scotland
86,0.123686,0.116482,30844.4,3592.8,5.28,Male,2017-2019,Scotland
87,0.135389,0.126805,27251.6,3455.6,4.92,Male,2017-2019,Scotland
88,0.156200,0.144885,23796.0,3447.7,4.56,Male,2017-2019,Scotland
89,0.177210,0.162786,20348.3,3312.4,4.24,Male,2017-2019,Scotland
90,0.182882,0.167560,17035.9,2854.5,3.97,Male,2017-2019,Scotland
91,0.206623,0.187275,14181.3,2655.8,3.67,Male,2017-2019,Scotland
92,0.235130,0.210395,11525.5,2424.9,3.40,Male,2017-2019,Scotland
93,0.244183,0.217615,9100.6,1980.4,3.17,Male,2017-2019,Scotland
94,0.284191,0.248833,7120.2,1771.7,2.92,Male,2017-2019,Scotland
95,0.316827,0.273501,5348.5,1462.8,2.72,Male,2017-2019,Scotland
96,0.319775,0.275695,3885.6,1071.3,2.55,Male,2017-2019,Scotland
97,0.372620,0.314100,2814.4,884.0,2.34,Male,2017-2019,Scotland
98,0.431034,0.354610,1930.4,684.5,2.18,Male,2017-2019,Scotland
99,0.457971,0.372642,1245.9,464.3,2.10,Male,2017-2019,Scotland
100,0.47191,0.381818,781.6,298.4,2.05,Male,2017-2019,Scotland
0,0.002881,0.002876,100000.0,287.6,81.14,Female,2017-2019,Scotland
1,0.000216,0.000216,99712.4,21.5,80.37,Female,2017-2019,Scotland
2,0.000111,0.000111,99690.8,11.1,79.39,Female,2017-2019,Scotland
