DataZone,DZName,LAName,SAPE2017,WAPE2017,Rankv2,Quintilev2,Decilev2,Vigintilv2,Percentv2,IncRate,IncNumDep,IncRankv2,EmpRate,EmpNumDep,EmpRank,HlthCIF,HlthAlcSR,HlthDrugSR,HlthSMR,HlthDprsPc,HlthLBWTPc,HlthEmergS,HlthRank,EduAttend,EduAttain,EduNoQuals,EduPartici,EduUniver,EduRank,GAccPetrol,GAccDTGP,GAccDTPost,GAccDTPsch,GAccDTSsch,GAccDTRet,GAccPTGP,GAccPTPost,GAccPTRet,GAccBrdbnd,GAccRank,CrimeCount,CrimeRate,CrimeRank,HouseNumOC,HouseNumNC,HouseOCrat,HouseNCrat,HouseRank,Shape_Leng,Shape_Area
S01009288,Charlestown and Bellknowes,Fife,978,570,5365,4,8,16,77,4%,41,5367.00000000000,2%,12,6435.00000000000,35,57,19,65,16%,0%,64,6173,77%,5.84000000000,38,1%,9%,4694,6.21000000000,2.92000000000,5.84000000000,4.36000000000,8.93000000000,10.51000000000,8.02000000000,17.42000000000,21.55000000000,37%,683,7,72,5689.00000000000,29,6,3%,1%,6077.00000000000,29983.75763000000,12347612.59800000000
S01009289,Crossford East and Berrylaw,Fife,896,493,5290,4,8,16,76,3%,31,5729.00000000000,5%,25,4511.00000000000,60,52,21,76,14%,0%,86,4914,92%,6.35000000000,41,0%,24%,6632,3.86000000000,6.25000000000,1.21000000000,2.93000000000,8.62000000000,7.25000000000,17.68000000000,5.28000000000,12.79000000000,8%,1283,8,90,5325.00000000000,21,2,2%,0%,6614.00000000000,16786.23918870000,6518394.60232000000
S01009290,Crossford West,Fife,656,337,6651,5,10,20,96,1%,5,6934.00000000000,2%,6,6639.00000000000,30,5,33,36,14%,0%,60,6687,0%,6.56000000000,27,0%,20%,6852,3.42000000000,7.30000000000,1.92000000000,1.63000000000,9.77000000000,8.28000000000,17.88000000000,5.04000000000,14.45000000000,0%,1317,0,0,6545.00000000000,0,1,0%,0%,6970.00000000000,2937.12929902000,232179.64100000000
S01009291,Crossford South,Fife,932,542,6039,5,9,18,87,2%,19,6460.00000000000,2%,13,6221.00000000000,40,18,70,56,16%,12%,64,5958,96%,6.06000000000,51,0%,8%,6294,4.52000000000,6.61000000000,1.79000000000,3.74000000000,9.53000000000,8.15000000000,20.77000000000,5.98000000000,15.63000000000,0%,977,6,65,5864.00000000000,42,4,4%,0%,5914.00000000000,1683.71381936000,164319.85344000000
S01009292,Wellwood,Fife,501,327,1670,2,3,5,24,17%,87,1824.00000000000,14%,47,1592.00000000000,120,169,116,108,28%,4%,98,1987,77%,4.95000000000,135,6%,2%,1271,3.99000000000,4.63000000000,4.36000000000,3.87000000000,2.95000000000,4.43000000000,14.09000000000,10.46000000000,10.76000000000,0%,1757,4,80,5525.00000000000,72,5,14%,1%,2146.00000000000,1711.23862855000,86110.69772330000
S01009293,Milesmark East,Fife,701,430,3978,3,6,12,58,8%,54,4003.00000000000,6%,27,4061.00000000000,95,37,63,72,18%,4%,105,3488,89%,5.86000000000,74,2%,12%,4911,5.00000000000,7.04000000000,6.11000000000,1.35000000000,6.90000000000,6.46000000000,15.28000000000,12.48000000000,12.09000000000,0%,1036,6,86,5387.00000000000,52,0,7%,0%,4848.00000000000,2363.68906968000,174643.10584100000
S01009294,Milesmark West,Fife,616,380,5302,4,8,16,77,4%,23,5589.00000000000,4%,15,5191.00000000000,45,46,28,56,15%,0%,61,5937,0%,6.17000000000,55,0%,15%,6473,5.89000000000,7.27000000000,5.72000000000,1.87000000000,7.56000000000,7.36000000000,14.10000000000,12.51000000000,12.49000000000,9%,783,9,147,4236.00000000000,14,0,3%,0%,6577.00000000000,4256.92820972000,250797.06197600000
S01009295,Beveridgewell West,Fife,595,379,5953,5,9,18,86,2%,10,6618.50000000000,2%,8,6343.00000000000,45,27,0,38,15%,4%,69,6047,90%,6.06000000000,47,2%,12%,5713,4.01000000000,6.06000000000,5.41000000000,2.87000000000,5.66000000000,5.47000000000,19.61000000000,15.22000000000,14.81000000000,3%,787,3,51,6146.00000000000,24,0,4%,0%,6179.00000000000,1726.25312718000,143185.54146500000
S01009296,Beveridgewell Western and Parkneuk,Fife,466,328,4868,4,7,14,70,4%,18,5529.00000000000,4%,14,5010.50000000000,50,42,0,122,19%,17%,99,4679,90%,5.27000000000,73,2%,7%,4125,4.70000000000,6.75000000000,5.82000000000,2.79000000000,6.59000000000,6.16000000000,17.55000000000,13.66000000000,13.32000000000,0%,829,0,0,6928.00000000000,18,0,4%,0%,6318.00000000000,3176.59476715000,194416.01453700000
S01009297,Beveridgewell East,Fife,781,523,6351,5,10,19,92,2%,19,6250.50000000000,2%,12,6253.00000000000,30,55,19,51,16%,11%,52,6529,93%,5.97000000000,35,0%,17%,6461,3.37000000000,4.66000000000,4.22000000000,2.95000000000,3.05000000000,4.29000000000,15.92000000000,11.84000000000,11.54000000000,0%,1873,10,129,4575.00000000000,28,11,3%,1%,5901.00000000000,5148.19123715000,467058.91227000000
S01009298,Balbridgeburn North,Fife,940,577,1265,1,2,4,19,20%,192,1394.00000000000,18%,104,894.00000000000,145,262,68,116,25%,0%,124,1444,81%,5.16000000000,135,3%,3%,1962,2.92000000000,4.90000000000,4.25000000000,1.87000000000,4.63000000000,4.39000000000,14.36000000000,9.33000000000,8.97000000000,0%,2274,30,322,2051.00000000000,117,13,12%,1%,2643.00000000000,3400.37717710000,210774.91503600000
S01009299,Pittencrieff,Fife,1157,799,3411,3,5,10,49,10%,119,3334.00000000000,10%,77,2811.00000000000,90,126,81,114,18%,4%,99,3160,90%,5.71000000000,58,5%,12%,4993,2.80000000000,4.26000000000,3.52000000000,1.78000000000,6.00000000000,4.43000000000,12.71000000000,7.38000000000,7.30000000000,0%,2804,31,270,2500.00000000000,75,9,8%,1%,4254.00000000000,4176.27946944000,493728.23847100000
S01009300,Balbridgeburn South,Fife,561,416,1770,2,3,6,26,17%,95,1904.00000000000,15%,64,1367.00000000000,110,185,339,116,20%,8%,85,2557,87%,5.88000000000,93,5%,11%,4233,2.60000000000,4.99000000000,3.82000000000,1.97000000000,5.99000000000,4.23000000000,12.65000000000,7.65000000000,7.26000000000,0%,2350,65,1150,144.00000000000,46,15,9%,3%,3066.00000000000,3275.48086854000,175312.39862600000
S01009301,Broomhead,Fife,1051,724,1032,1,2,3,15,22%,234,1147.00000000000,21%,148,588.00000000000,140,275,538,166,23%,10%,145,971,72%,5.43000000000,90,5%,4%,2102,2.10000000000,3.47000000000,3.05000000000,2.31000000000,3.24000000000,3.12000000000,11.35000000000,7.42000000000,7.01000000000,0%,4554,42,403,1486.00000000000,106,14,12%,2%,2749.00000000000,2353.97884496000,168423.78428600000
S01009302,Headwell East,Fife,834,574,280,1,1,1,5,31%,260,338.00000000000,26%,147,218.00000000000,195,180,348,168,26%,3%,145,525,66%,4.62000000000,138,13%,3%,493,4.02000000000,2.11000000000,2.96000000000,2.36000000000,4.88000000000,4.99000000000,5.60000000000,7.10000000000,9.08000000000,0%,4038,70,834,329.00000000000,120,11,14%,1%,2025.00000000000,2007.10831188000,129111.02481600000
S01009303,Bellyeoman South West,Fife,860,466,5046,4,8,15,73,7%,62,4179.00000000000,5%,25,4457.00000000000,75,64,79,130,21%,0%,89,3564,91%,6.00000000000,53,1%,21%,6025,2.36000000000,1.71000000000,2.56000000000,3.10000000000,5.17000000000,4.01000000000,5.80000000000,6.20000000000,7.54000000000,0%,5100,14,164,3958.00000000000,33,2,5%,0%,5830.00000000000,3927.43666716000,407558.53335200000
S01009304,Headwell North,Fife,987,571,3926,3,6,12,57,10%,95,3492.00000000000,7%,41,3680.00000000000,80,59,120,82,17%,5%,97,3722,81%,5.54000000000,77,3%,10%,3682,4.39000000000,2.93000000000,2.56000000000,3.28000000000,5.29000000000,5.34000000000,9.36000000000,6.22000000000,11.08000000000,0%,2601,7,71,5705.00000000000,51,2,5%,0%,5610.00000000000,2289.56452893000,168022.73323000000
S01009305,Headwell Central,Fife,791,493,2606,2,4,8,38,14%,109,2500.00000000000,13%,62,1935.00000000000,95,123,166,127,30%,0%,98,2230,85%,5.91000000000,75,5%,10%,4305,3.39000000000,2.28000000000,3.08000000000,3.03000000000,3.93000000000,4.04000000000,7.63000000000,7.04000000000,8.48000000000,0%,4159,20,255,2684.00000000000,52,4,7%,1%,4680.00000000000,2549.54639464000,158975.14286500000
S01009306,Headwell South West,Fife,1135,806,3204,3,5,10,46,12%,135,2927.00000000000,11%,85,2504.00000000000,85,110,140,58,17%,14%,83,3736,82%,5.19000000000,83,3%,7%,3036,2.71000000000,2.55000000000,3.05000000000,2.96000000000,3.16000000000,3.15000000000,8.77000000000,7.23000000000,6.00000000000,0%,4918,18,160,4016.00000000000,136,7,12%,1%,2732.00000000000,2899.51733790000,136250.05110800000
S01009307,Carnegie Drive,Fife,947,689,2031,2,3,6,30,13%,120,2747.00000000000,14%,96,1639.00000000000,105,285,695,114,19%,5%,104,2186,86%,5.56000000000,68,14%,5%,3214,2.50000000000,1.99000000000,2.64000000000,3.24000000000,4.45000000000,3.20000000000,6.98000000000,6.13000000000,5.32000000000,1%,4816,176,1863,44.00000000000,121,38,12%,4%,1830.00000000000,6203.82330207000,402776.13243900000
S01009308,Abbey Parks North,Fife,490,349,2759,2,4,8,40,14%,69,2425.50000000000,10%,37,2567.00000000000,65,95,23,81,17%,12%,82,4338,0%,5.92000000000,51,10%,11%,5001,2.32000000000,2.61000000000,1.75000000000,3.61000000000,5.03000000000,2.86000000000,8.07000000000,4.60000000000,6.13000000000,0%,5225,101,2057,34.00000000000,40,4,8%,1%,4279.50000000000,4065.86642014000,205167.12362200000
S01009309,Abbey Parks South and Brucefield North West,Fife,747,553,4345,4,7,13,63,8%,63,3806.00000000000,8%,44,3393.00000000000,70,42,0,68,17%,5%,72,4920,86%,6.29000000000,48,5%,13%,5546,1.63000000000,1.60000000000,2.27000000000,2.66000000000,4.08000000000,4.06000000000,4.97000000000,6.19000000000,9.04000000000,0%,5971,35,472,1126.00000000000,70,18,10%,2%,3007.00000000000,4115.45470407000,243111.76123100000
S01009310,Ladys Mill,Fife,928,542,6319,5,10,19,91,3%,27,6004.00000000000,3%,18,5515.00000000000,40,51,0,113,15%,0%,68,5887,0%,5.92000000000,34,3%,14%,6283,2.09000000000,2.36000000000,3.17000000000,3.09000000000,4.72000000000,4.87000000000,10.79000000000,8.31000000000,10.29000000000,0%,3196,6,65,5861.00000000000,43,3,5%,0%,5729.00000000000,3658.02953264000,508349.26802000000
S01009311,Pitbauchlie West,Fife,768,455,1627,2,3,5,24,20%,157,1387.00000000000,13%,60,1834.00000000000,145,64,105,165,21%,11%,128,1658,78%,5.03000000000,159,9%,5%,1322,2.91000000000,1.68000000000,2.35000000000,3.23000000000,2.17000000000,6.70000000000,3.22000000000,4.34000000000,13.72000000000,0%,5543,30,394,1536.00000000000,121,2,16%,0%,1813.00000000000,1625.46277992000,106538.10555700000
S01009312,Brucefield West,Fife,662,475,4231,4,7,13,61,9%,60,3632.50000000000,6%,27,4232.50000000000,70,172,37,101,15%,3%,80,4112,81%,4.69000000000,54,8%,11%,2988,1.84000000000,1.20000000000,2.26000000000,2.44000000000,2.96000000000,5.26000000000,3.49000000000,7.64000000000,12.29000000000,0%,6248,17,259,2629.00000000000,70,18,11%,3%,2598.00000000000,3452.73069161000,200702.44989600000
S01009313,Brucefield South West,Fife,581,358,1259,1,2,4,19,20%,115,1469.00000000000,19%,69,728.00000000000,155,169,75,67,23%,0%,111,1837,79%,4.93000000000,121,3%,4%,1946,1.68000000000,1.35000000000,1.23000000000,2.03000000000,2.82000000000,5.42000000000,4.43000000000,4.26000000000,11.85000000000,0%,6600,55,954,235.00000000000,63,0,12%,0%,3175.00000000000,2545.10291777000,202712.41877600000
S01009314,Brucefield North,Fife,624,393,5665,5,9,17,82,4%,27,5310.00000000000,4%,17,4938.00000000000,60,44,0,108,14%,0%,100,4819,86%,5.91000000000,56,1%,20%,5531,2.60000000000,1.93000000000,2.44000000000,2.79000000000,3.85000000000,6.02000000000,6.12000000000,8.63000000000,15.16000000000,0%,3913,7,113,4884.00000000000,38,3,6%,0%,5245.00000000000,3248.29376468000,217701.67707600000
S01009315,Brucefield South,Fife,665,424,2798,3,5,9,41,11%,75,3096.00000000000,12%,52,2052.00000000000,120,43,0,87,23%,10%,114,2830,83%,5.00000000000,120,6%,6%,2269,2.17000000000,1.68000000000,0.99000000000,2.42000000000,3.70000000000,5.97000000000,4.47000000000,3.36000000000,13.64000000000,0%,6266,17,258,2644.00000000000,57,2,9%,0%,3864.00000000000,2046.71524664000,117370.77608800000
S01009316,Transy,Fife,769,512,6480,5,10,19,93,3%,21,6100.00000000000,3%,15,5855.00000000000,35,44,40,55,13%,0%,56,6460,95%,6.25000000000,34,1%,15%,6601,2.13000000000,2.50000000000,2.32000000000,3.80000000000,5.29000000000,4.57000000000,9.67000000000,8.10000000000,9.79000000000,0%,3584,15,197,3451.00000000000,30,1,4%,0%,6106.00000000000,3773.30741319000,383953.72778800000
S01009317,Garvock Hill South,Fife,801,495,6381,5,10,19,92,2%,14,6583.00000000000,3%,16,5673.00000000000,35,63,19,69,14%,3%,70,6079,92%,6.30000000000,33,0%,8%,6423,2.49000000000,3.55000000000,2.49000000000,3.01000000000,4.82000000000,5.20000000000,12.65000000000,10.43000000000,10.02000000000,10%,2141,5,63,5904.00000000000,17,1,2%,0%,6726.00000000000,3286.32910454000,227236.48047500000
S01009318,Garvock Hill West,Fife,580,383,6847,5,10,20,99,2%,9,6683.00000000000,2%,7,6607.50000000000,30,58,30,93,12%,0%,51,6604,0%,6.00000000000,28,5%,9%,6314,2.13000000000,3.05000000000,2.14000000000,2.98000000000,4.67000000000,4.70000000000,11.13000000000,8.73000000000,8.82000000000,0%,3507,6,104,5029.50000000000,8,3,1%,0%,6794.00000000000,2271.05308624000,140681.12982700000
S01009319,Garvock Hill North East,Fife,902,470,6623,5,10,19,95,3%,30,5809.00000000000,3%,12,6069.00000000000,35,12,44,62,17%,0%,79,6064,91%,5.92000000000,33,2%,16%,6032,1.34000000000,3.81000000000,1.34000000000,2.45000000000,3.99000000000,5.45000000000,11.56000000000,5.84000000000,9.84000000000,0%,4114,0,0,6928.00000000000,21,0,2%,0%,6686.00000000000,2952.63864482000,247431.08468000000
S01009320,Bellyeoman South,Fife,672,351,4523,4,7,13,65,10%,67,3403.00000000000,5%,19,4405.50000000000,100,83,26,68,22%,0%,89,3343,0%,6.19000000000,84,1%,18%,6331,2.68000000000,2.58000000000,2.54000000000,2.68000000000,4.87000000000,5.36000000000,9.00000000000,7.97000000000,11.58000000000,22%,2794,5,75,5637.00000000000,33,1,5%,0%,5848.00000000000,3529.88763455000,192292.08455700000
S01009321,Queen Margaret Fauld,Fife,660,344,6682,5,10,20,96,1%,6,6901.00000000000,1%,5,6756.50000000000,45,19,0,69,16%,0%,68,5960,0%,6.20000000000,45,0%,8%,6273,2.86000000000,2.48000000000,2.86000000000,3.06000000000,4.66000000000,5.46000000000,9.84000000000,10.37000000000,14.88000000000,57%,1931,0,0,6549.00000000000,22,0,3%,0%,6424.00000000000,3048.46984525000,305276.30506200000
S01009322,Kingseat,Fife,744,425,5310,4,8,16,77,3%,21,6046.50000000000,6%,25,4186.00000000000,75,90,0,58,17%,4%,84,4419,95%,5.92000000000,78,7%,13%,5369,5.09000000000,4.27000000000,1.32000000000,5.41000000000,5.96000000000,5.30000000000,9.31000000000,4.76000000000,14.79000000000,0%,2120,0,0,6613.00000000000,22,0,3%,0%,6584.00000000000,4433.90733042000,313724.01007400000
S01009323,Townhill East,Fife,643,355,3652,3,6,11,53,9%,61,3519.00000000000,8%,29,3310.00000000000,85,48,55,84,19%,7%,92,3642,84%,5.50000000000,99,4%,8%,3277,5.61000000000,4.15000000000,0.89000000000,1.53000000000,6.73000000000,6.58000000000,12.26000000000,3.76000000000,13.50000000000,0%,3173,12,188,3582.00000000000,52,6,8%,1%,3971.00000000000,3771.37948017000,184206.96574000000
S01009324,Townhill West,Fife,536,314,3449,3,5,10,50,11%,58,3197.00000000000,8%,25,3353.50000000000,115,63,0,56,19%,10%,95,3454,85%,5.92000000000,104,2%,12%,4232,5.43000000000,3.97000000000,0.81000000000,1.68000000000,6.39000000000,6.39000000000,12.09000000000,2.78000000000,13.24000000000,0%,3858,26,489,1061.00000000000,52,9,10%,2%,3201.00000000000,2172.56430057000,105078.94814600000
S01009325,Bellyeoman North and Townhill Landward,Fife,773,467,5202,4,8,15,75,6%,48,4529.00000000000,4%,17,5328.00000000000,70,31,19,168,21%,3%,81,4014,92%,6.19000000000,41,1%,13%,6263,3.85000000000,2.12000000000,3.78000000000,3.34000000000,5.84000000000,5.78000000000,8.00000000000,11.37000000000,12.58000000000,6%,1966,6,78,5572.00000000000,12,1,2%,0%,6793.00000000000,19036.34397580000,4417063.73216000000
S01009326,Queen Margaret Hospital,Fife,581,372,3254,3,5,10,47,9%,53,3618.00000000000,10%,35,2847.00000000000,115,68,23,479,16%,7%,89,2873,82%,5.07000000000,73,2%,11%,3466,4.34000000000,1.19000000000,4.17000000000,2.34000000000,5.88000000000,5.80000000000,4.97000000000,12.08000000000,12.48000000000,43%,2886,19,330,1978.00000000000,19,0,3%,0%,6463.00000000000,2341.07904781000,277078.93292100000
S01009327,Kingseathill,Fife,568,309,4999,4,8,15,72,5%,31,4816.00000000000,5%,16,4512.00000000000,65,38,0,49,19%,0%,83,4849,83%,5.69000000000,81,2%,16%,4317,4.47000000000,1.86000000000,3.50000000000,2.59000000000,5.83000000000,5.61000000000,6.84000000000,9.46000000000,11.41000000000,0%,3023,10,177,3752.00000000000,17,2,3%,0%,6410.00000000000,2467.00116078000,235253.06335200000
S01009328,Duloch North East,Fife,965,616,6863,5,10,20,99,2%,17,6578.00000000000,2%,13,6411.00000000000,35,10,0,19,11%,2%,66,6695,94%,6.08000000000,33,0%,18%,6596,2.47000000000,3.37000000000,2.51000000000,2.94000000000,3.48000000000,3.35000000000,10.64000000000,9.15000000000,12.87000000000,0%,3597,5,52,6122.00000000000,23,0,3%,0%,6382.00000000000,3325.58693626000,432841.34270700000
S01009329,Duloch North North West,Fife,1266,891,6593,5,10,19,95,4%,50,5471.50000000000,2%,16,6619.00000000000,35,24,0,73,16%,3%,84,6026,86%,5.73000000000,45,0%,10%,5250,2.35000000000,2.23000000000,2.56000000000,2.69000000000,2.78000000000,4.34000000000,5.70000000000,7.13000000000,15.38000000000,0%,5069,10,80,5545.00000000000,13,0,3%,0%,6524.50000000000,2429.90154996000,269058.64214800000
S01009330,Duloch North West,Fife,579,382,3865,3,6,12,56,12%,67,3015.00000000000,7%,27,3659.00000000000,85,114,21,43,17%,7%,100,3846,82%,5.00000000000,69,3%,4%,2873,2.29000000000,2.06000000000,2.40000000000,2.54000000000,2.21000000000,4.19000000000,4.93000000000,6.23000000000,14.18000000000,0%,5823,7,122,4715.50000000000,36,0,7%,0%,4864.00000000000,1638.87548346000,87498.85488610000
S01009331,South Fod and Calais Muir,Fife,1546,1026,5127,4,8,15,74,7%,106,4320.00000000000,4%,46,4860.00000000000,65,70,21,36,17%,2%,91,4666,84%,5.78000000000,33,4%,10%,5049,3.21000000000,3.83000000000,2.39000000000,2.84000000000,3.17000000000,3.23000000000,11.55000000000,7.96000000000,11.04000000000,0%,3437,25,163,3971.00000000000,12,0,2%,0%,6734.00000000000,6122.96485766000,1091401.51063000000
S01009332,Lynebank,Fife,887,552,6009,5,9,18,87,2%,19,6407.00000000000,3%,16,5801.00000000000,35,24,17,55,14%,0%,64,6383,89%,5.88000000000,54,1%,17%,5660,2.25000000000,3.44000000000,2.65000000000,3.03000000000,2.93000000000,3.99000000000,10.72000000000,7.86000000000,12.82000000000,0%,3459,47,534,887.00000000000,16,5,2%,1%,6656.00000000000,3971.64879581000,500459.45979400000
S01009333,Woodmill South,Fife,783,516,2186,2,4,7,32,15%,115,2302.00000000000,13%,66,1907.00000000000,135,113,96,125,20%,5%,128,1916,77%,4.72000000000,125,3%,7%,1858,3.34000000000,2.73000000000,2.06000000000,3.24000000000,3.30000000000,6.81000000000,7.20000000000,5.77000000000,16.54000000000,0%,3570,10,129,4582.00000000000,70,5,9%,1%,3655.00000000000,3121.37018638000,181594.72899400000
S01009334,Woodmill North,Fife,610,402,796,1,2,3,12,22%,135,1164.50000000000,21%,83,576.00000000000,165,254,370,149,22%,3%,126,1018,70%,4.77000000000,125,8%,5%,1051,3.26000000000,3.64000000000,3.10000000000,2.24000000000,2.50000000000,5.75000000000,10.10000000000,11.72000000000,17.19000000000,0%,2725,49,810,365.00000000000,74,5,12%,1%,2938.00000000000,1613.24076765000,117767.62181800000
S01009335,Woodmill West,Fife,914,542,1144,1,2,4,17,22%,200,1191.00000000000,16%,83,1337.00000000000,155,102,132,121,27%,7%,111,1410,74%,4.42000000000,160,6%,3%,713,3.36000000000,2.58000000000,2.49000000000,2.86000000000,1.98000000000,5.94000000000,6.16000000000,8.53000000000,15.13000000000,0%,4323,61,673,556.00000000000,104,2,13%,0%,2531.00000000000,2580.66942986000,209822.40491600000
S01009336,Touch,Fife,618,407,442,1,1,2,7,28%,173,570.00000000000,26%,104,219.00000000000,190,53,438,104,24%,4%,143,843,78%,4.90000000000,156,16%,4%,958,2.87000000000,3.81000000000,2.87000000000,1.98000000000,2.80000000000,5.39000000000,10.15000000000,10.30000000000,15.38000000000,22%,2467,31,506,981.00000000000,94,8,14%,1%,2007.00000000000,2988.95103167000,267290.55269000000
S01009337,Pitcorthie North West,Fife,730,469,720,1,2,3,11,27%,200,621.50000000000,19%,90,743.00000000000,165,159,81,48,23%,6%,115,1690,70%,4.36000000000,173,9%,2%,314,3.46000000000,2.95000000000,2.28000000000,3.02000000000,4.00000000000,7.17000000000,6.34000000000,5.41000000000,15.82000000000,0%,2937,12,166,3927.00000000000,120,5,16%,1%,1721.00000000000,1787.00395968000,116937.25208300000
S01009338,Abbeyview East,Fife,967,645,961,1,2,3,14,20%,198,1380.00000000000,19%,124,721.00000000000,175,212,293,138,28%,0%,135,711,76%,4.79000000000,170,6%,4%,993,3.17000000000,1.75000000000,1.62000000000,2.33000000000,2.23000000000,5.12000000000,5.34000000000,4.87000000000,15.58000000000,0%,5530,58,605,676.00000000000,69,2,10%,0%,3768.00000000000,3448.42722592000,293699.54057100000
S01009339,Abbeyview North,Fife,928,589,519,1,1,2,8,28%,259,576.00000000000,23%,133,409.00000000000,170,167,278,129,25%,5%,128,974,70%,4.86000000000,164,6%,2%,616,3.98000000000,2.68000000000,1.34000000000,2.85000000000,1.60000000000,5.90000000000,8.15000000000,4.19000000000,17.06000000000,1%,4706,80,858,301.00000000000,129,10,15%,1%,1819.00000000000,2418.20475987000,171890.90279400000
S01009340,Abbeyview Central,Fife,664,424,1712,2,3,5,25,18%,119,1744.00000000000,12%,52,2042.00000000000,140,224,354,138,25%,4%,114,1350,81%,4.46000000000,150,7%,2%,965,3.69000000000,2.63000000000,1.28000000000,2.06000000000,2.72000000000,6.15000000000,7.87000000000,4.33000000000,17.08000000000,4%,4357,15,228,3001.00000000000,83,6,14%,1%,2176.00000000000,2189.45398707000,91845.12551160000
